player_id,Full Name,team_name,year,Points,Rebounds,Assists,Steals,Blocks,Minutes,FGA,FG%,3PA,3P%,FTA,FT%,Def. Rebounds,Off. Rebounds,Fouls,Turnovers
1045,Robert Williams III,Boston Celtics,2020,15.163595336592701,12.963520120345994,3.3170364798796537,1.5231289958631062,3.4862730349755537,36.0,4.793103448275862,71.94244604316546,0.0344827586206896,0.0,1.362068965517241,60.75949367088609,4.120689655172414,2.4827586206896552,2.034482758620689,0.913793103448276
2635,Payton Pritchard,Boston Celtics,2020,14.363496087291962,4.576215143833351,3.5445828281714973,1.0316323156618536,0.2380689959219662,36.0,6.109589041095891,43.946188340807176,3.6301369863013697,40.37735849056604,0.6712328767123288,89.79591836734693,1.8767123287671232,0.4931506849315068,1.5068493150684932,0.7945205479452054
505,Jeff Teague,Boston Celtics,2020,14.23328345278412,3.2322595888792622,4.196266834685359,1.5877766401512168,0.39694416003780414,36.0,4.5813953488372094,43.14720812182742,1.3953488372093024,50.0,1.4186046511627908,83.60655737704919,1.0930232558139534,0.2325581395348837,1.0465116279069768,0.9534883720930232
1901,Grant Williams,Boston Celtics,2020,9.32217047487674,5.782105737581776,2.094538302899521,0.9735178027561153,0.8260151053688252,36.0,3.3974358974358974,43.77358490566038,1.7564102564102564,37.22627737226277,0.6923076923076923,61.11111111111112,1.807692307692308,0.7051282051282052,2.217948717948718,0.7435897435897436
852,Semi Ojeleye,Boston Celtics,2020,9.698688408365829,5.469185192687497,1.3855269154808325,0.6927634577404163,0.036461234617916644,36.0,3.150684931506849,39.1304347826087,2.26027397260274,35.75757575757576,0.4931506849315068,75.0,1.6164383561643836,0.4383561643835616,0.7808219178082192,0.2876712328767123
1874,Romeo Langford,Boston Celtics,2020,8.430913348946135,4.348576358930112,1.597436213484531,0.7987181067422654,0.5324787378281768,36.0,3.2857142857142856,38.04347826086957,1.25,31.428571428571423,0.6428571428571429,77.77777777777777,1.1071428571428572,0.6428571428571429,1.0,0.3928571428571428
153,Kevin Durant,Brooklyn Nets,2020,29.595260018415466,7.804155490612115,5.404539813443293,0.9295808479122464,1.4267985107490293,36.0,18.6875,52.84280936454849,5.6875,43.22344322344322,7.1875,87.82608695652175,7.145833333333333,0.375,2.1666666666666665,3.4375
261,Kyrie Irving,Brooklyn Nets,2020,27.028676569582192,5.008302293228021,5.7999371718350305,1.3893999910245478,0.6946999955122739,36.0,19.65625,50.31796502384738,6.96875,39.91031390134529,3.90625,91.6,3.84375,1.0,2.515625,2.203125
216,James Harden,Brooklyn Nets,2020,23.416477855785747,7.988376700567958,10.2927161334241,1.3387114800402347,0.7461670544486554,36.0,15.688888888888888,47.1671388101983,7.288888888888889,36.58536585365854,7.222222222222222,86.46153846153845,7.266666666666667,0.8222222222222222,2.4,3.7777777777777777
317,Caris LeVert,Brooklyn Nets,2020,23.952047952047945,5.610389610389609,7.768231768231766,1.4025974025974022,0.6473526473526472,36.0,16.666666666666668,43.49999999999999,5.25,34.92063492063492,2.833333333333333,76.47058823529413,3.5,0.8333333333333334,1.6666666666666667,2.1666666666666665
221,Joe Harris,Brooklyn Nets,2020,15.431644276545299,4.052194360387795,2.067729314033499,0.6938688973266772,0.22203804714453673,36.0,10.182926829268292,48.8622754491018,6.439024390243903,46.21212121212121,0.8170731707317073,77.61194029850746,2.963414634146341,0.5975609756097561,2.1341463414634148,0.8658536585365854
8,LaMarcus Aldridge,Brooklyn Nets,2020,17.69132326593294,6.634246224724852,3.5935500383926287,0.8292807780906065,3.0406961863322244,36.0,9.6,52.083333333333336,1.0,80.0,2.0,100.0,4.4,0.4,2.2,1.4
207,Jeff Green,Brooklyn Nets,2020,14.507516416119461,5.039832005599813,2.15992800239992,0.701976600779974,0.5219826005799806,36.0,7.56,49.20634920634921,3.6,42.22222222222222,2.28,78.36257309941521,3.2266666666666666,0.5066666666666667,1.8266666666666669,0.7733333333333333
727,Jarrett Allen,Brooklyn Nets,2020,14.731182795698922,13.870967741935482,2.1505376344086016,0.8602150537634409,2.258064516129032,36.0,5.153846153846154,65.67164179104476,0.0,0.0,5.153846153846154,73.13432835820895,7.0,2.923076923076923,1.6923076923076923,1.7692307692307692
208,Blake Griffin,Brooklyn Nets,2020,15.093995670502448,7.875128175914321,3.4453685769625157,1.1484561923208383,0.7793095590748547,36.0,7.052631578947368,50.37313432835822,3.0789473684210527,38.46153846153846,1.8157894736842104,76.81159420289855,3.9210526315789473,1.131578947368421,2.8684210526315788,0.9210526315789472
437,Taurean Prince,Brooklyn Nets,2020,16.195501249652878,5.3985004165509585,1.1996667592335464,1.1996667592335464,1.1996667592335464,36.0,6.076923076923077,41.77215189873418,3.1538461538461537,39.02439024390244,2.230769230769231,89.65517241379311,2.6153846153846154,0.1538461538461538,1.6153846153846154,0.9230769230769232
944,Bruce Brown,Brooklyn Nets,2020,13.916532440852228,8.541584282559002,2.6874740791466127,1.354153605771549,0.6874933690840173,36.0,6.121951219512195,54.7808764940239,0.8536585365853658,27.142857142857142,1.6219512195121952,74.4360902255639,3.365853658536585,1.6341463414634143,2.1463414634146343,0.7926829268292683
1022,Landry Shamet,Brooklyn Nets,2020,13.9195188314478,3.0048485096458744,2.3420142795769316,0.8395900247539942,0.24303921769194567,36.0,6.461538461538462,41.07142857142857,4.67948717948718,38.90410958904109,1.1538461538461535,82.22222222222226,1.551282051282051,0.1923076923076923,1.448717948717949,0.6923076923076923
142,Spencer Dinwiddie,Brooklyn Nets,2020,9.67525195968645,6.127659574468085,5.160134378499441,0.6450167973124301,0.32250839865621506,36.0,4.4,40.90909090909091,2.0,20.0,2.4,83.33333333333334,3.6,0.2,1.6,1.6
1854,Nic Claxton,Brooklyn Nets,2020,12.03952368887763,9.900269479696894,1.7412534260773431,1.3432526429739504,2.636755188059977,36.0,3.782608695652174,59.77011494252873,0.108695652173913,20.0,1.4565217391304348,49.25373134328358,3.0869565217391304,1.2391304347826086,1.9130434782608696,0.4782608695652174
286,DeAndre Jordan,Brooklyn Nets,2020,12.261386138613862,12.375445544554458,2.680396039603961,0.48475247524752463,1.8534653465346538,36.0,3.0,76.19047619047619,0.0119047619047619,0.0,1.0952380952380951,50.000000000000014,3.773809523809524,1.3928571428571428,1.4047619047619049,1.011904761904762
329,Timothe Luwawu-Cabarrot,Brooklyn Nets,2020,12.795273192422487,4.407626241091552,2.401169519400621,1.0854601937016506,0.19735639885484557,36.0,4.6375,36.657681940700805,3.1,31.451612903225808,0.6,81.25,1.325,0.35,1.275,0.575
277,Tyler Johnson,Brooklyn Nets,2020,10.923596730245233,3.9550953678474117,2.495476839237057,0.8004359673024521,0.0,36.0,2.9285714285714284,39.02439024390244,2.057142857142857,36.11111111111112,0.3285714285714285,86.95652173913044,1.0857142857142856,0.1142857142857142,0.7428571428571429,0.2714285714285714
458,Terry Rozier,Charlotte Hornets,2020,21.213614332003324,4.670754893822136,4.396004605950245,1.330369814958627,0.3904346196074231,36.0,16.19178082191781,44.83925549915397,8.123287671232877,38.61720067453626,3.0,81.27853881278538,3.767123287671233,0.6575342465753424,1.6849315068493151,1.7945205479452055
227,Gordon Hayward,Charlotte Hornets,2020,20.32469130000913,6.042475791894605,4.325863351015455,1.2359609574329873,0.3204343222974411,36.00000000000001,14.34042553191489,47.47774480712166,4.468085106382977,41.90476190476191,4.02127659574468,84.65608465608466,4.829787234042552,0.7872340425531913,1.6170212765957441,2.0212765957446805
2566,LaMelo Ball,Charlotte Hornets,2020,19.574595566207307,7.372250278181973,7.580244800136951,1.9181717024736795,0.43909954634939646,36.0,13.054545454545456,42.75766016713092,5.181818181818182,35.08771929824561,3.2181818181818183,75.14124293785311,4.636363636363637,1.1636363636363636,2.618181818181818,2.890909090909091
973,Devonte' Graham,Charlotte Hornets,2020,17.66513700325609,3.1875392729973155,6.416208085001048,1.0488032446636328,0.12338861701925093,36.0,12.05084745762712,37.69338959212377,8.559322033898304,37.02970297029704,2.76271186440678,83.43558282208589,2.254237288135593,0.3728813559322034,1.4067796610169492,1.576271186440678
941,Miles Bridges,Charlotte Hornets,2020,15.869039988166266,7.4907548937429125,2.8223460381637993,0.8165277846260047,0.9762832207484838,36.0,9.457142857142856,50.90634441087614,4.328571428571428,39.6039603960396,1.6571428571428573,86.20689655172413,4.785714285714286,1.2428571428571429,2.128571428571429,1.6285714285714286
1897,P.J. Washington,Charlotte Hornets,2020,14.959734646046044,7.6550398598619696,3.0304848873137775,1.2437250115565213,1.5064838168149415,36.0,10.32857142857143,43.430152143845085,4.371428571428571,37.90849673202615,2.128571428571429,73.82550335570468,4.8,1.4428571428571428,2.571428571428572,1.9285714285714288
571,Cody Zeller,Charlotte Hornets,2020,16.431535269709542,11.41908713692946,3.0539419087136928,0.9958506224066389,0.5975103734439834,36.0,6.0701754385964914,56.358381502890175,0.5614035087719298,18.749999999999996,2.3508771929824563,73.88059701492537,3.8947368421052633,2.1403508771929824,2.280701754385965,0.9649122807017544
842,Malik Monk,Charlotte Hornets,2020,19.98843262001157,3.9820705610179297,3.7478311162521694,0.7807981492192019,0.15615962984384021,36.0,7.0,43.33333333333333,3.683333333333333,40.27149321266968,1.2,81.94444444444443,1.4666666666666666,0.2333333333333333,0.7833333333333333,0.9666666666666668
1880,Jalen McDaniels,Charlotte Hornets,2020,14.197566976960271,6.764285837190497,2.118485124834386,1.1149921709654662,0.7804945196758264,36.0,4.636363636363637,47.38562091503268,1.696969696969697,36.60714285714285,1.0909090909090908,70.83333333333334,2.0454545454545454,0.7121212121212122,1.606060606060606,0.7878787878787878
54,Bismack Biyombo,Charlotte Hornets,2020,9.012945945624649,9.16701339768661,2.2083001462214242,0.4365244475088862,1.9515210594514911,36.0,3.3421052631578947,59.4488188976378,0.0131578947368421,0.0,1.513157894736842,42.60869565217392,2.8421052631578947,1.855263157894737,1.9078947368421053,0.9473684210526316
2242,Caleb Martin,Charlotte Hornets,2020,11.96664430173488,6.128246908846929,2.939902233298189,1.5734688009201572,0.4968848845011021,36.0,3.526315789473684,38.43283582089553,1.7105263157894737,26.15384615384616,0.9605263157894736,67.12328767123289,1.5394736842105263,0.4078947368421052,0.9210526315789472,0.4736842105263157
1879,Cody Martin,Charlotte Hornets,2020,8.898328359302049,6.802277679110898,3.55933134372082,1.7401175458190674,0.47457751249610924,36.0,3.0597014925373136,43.90243902439025,0.9701492537313432,26.15384615384616,0.7014925373134329,59.57446808510638,1.7611940298507462,0.8059701492537313,0.835820895522388,0.6567164179104478
308,Zach LaVine,Chicago Bulls,2020,28.163671708311604,5.188943151107108,5.001185339718363,0.8022379213882699,0.5291356502773695,36.0,19.0,50.90595340811044,8.098360655737705,42.105263157894726,5.098360655737705,84.2443729903537,4.344262295081967,0.639344262295082,2.377049180327869,3.39344262295082
534,Nikola Vucevic,Chicago Bulls,2020,23.739997247399778,12.740606751735122,4.331806295589941,0.9767798509663593,0.8493737834490083,36.0,18.76923076923077,47.13114754098361,5.846153846153846,38.81578947368421,1.7692307692307692,86.95652173913044,9.26923076923077,2.269230769230769,2.230769230769231,1.6538461538461535
1900,Coby White,Chicago Bulls,2020,17.73747571080785,4.711768253188304,5.499743148772696,0.6271636924039039,0.25729792508878113,36.0,13.125,42.116402116402114,6.569444444444445,36.78646934460888,2.0416666666666665,90.47619047619048,3.6666666666666665,0.4027777777777778,2.611111111111111,2.3194444444444446
830,Lauri Markkanen,Chicago Bulls,2020,18.6000357803089,7.44516667660564,1.2623292981096068,0.7213310274912039,0.4379509809768024,36.0,10.24074074074074,47.016274864376136,5.833333333333333,39.36507936507937,1.8148148148148149,79.59183673469387,4.592592592592593,0.7592592592592593,1.462962962962963,1.1111111111111112
570,Thaddeus Young,Chicago Bulls,2020,17.933358217236478,9.239056967324746,6.340956550687503,1.6124769235425265,0.8716091478608252,36.0,9.75,55.80693815987935,0.6617647058823529,26.666666666666668,1.661764705882353,62.83185840707964,3.75,2.485294117647059,2.235294117647059,2.014705882352941
950,Wendell Carter Jr.,Chicago Bulls,2020,15.298637792525325,11.23297240656654,3.2273838630806853,0.7963674467341949,1.047851903597625,36.0,7.942857142857143,48.92086330935251,0.9714285714285714,26.47058823529412,3.2285714285714286,74.3362831858407,5.6,2.057142857142857,2.857142857142857,1.4857142857142858
430,Otto Porter Jr.,Chicago Bulls,2020,16.385674628260453,9.49894181348432,3.3839980210537886,0.7124206360113239,0.23747354533710788,36.0,7.964285714285714,44.843049327354265,3.678571428571429,38.83495145631068,1.5,85.71428571428572,4.571428571428571,1.1428571428571428,1.4642857142857142,1.0357142857142858
2664,Patrick Williams,Chicago Bulls,2020,12.094045406802937,5.93358649107215,1.7277207724004202,1.1692655732406882,0.8376827987395976,36.0,7.54054054054054,48.38709677419355,1.945945945945946,39.58333333333333,1.8108108108108107,71.64179104477613,3.635135135135135,0.9594594594594594,1.8108108108108107,1.4594594594594594
470,Tomas Satoransky,Chicago Bulls,2020,12.37760400375352,4.026775101657805,7.486018142008133,1.0810134501094777,0.3783547075383171,36.0,5.370967741935484,51.651651651651655,1.9516129032258065,36.36363636363637,1.3548387096774193,83.33333333333334,1.903225806451613,0.5,1.4516129032258065,1.5483870967741935
507,Garrett Temple,Chicago Bulls,2020,9.96499034780617,3.769263488531885,2.9211792036122106,0.9894316657396198,0.7067369040997284,36.0,6.568965517241379,41.46981627296588,3.4482758620689653,33.5,0.8620689655172413,80.00000000000001,2.2586206896551726,0.5,2.1724137931034484,1.0
526,Denzel Valentine,Chicago Bulls,2020,14.113557358053304,6.848203939745076,3.6500579374275786,1.0428736964078797,0.2433371958285052,36.0,5.777777777777778,37.25961538461539,3.361111111111111,33.057851239669425,0.2361111111111111,94.11764705882352,2.4027777777777777,0.3333333333333333,0.9722222222222222,0.5833333333333334
945,Troy Brown Jr.,Chicago Bulls,2020,10.803804156393094,6.695315251849242,1.521662557238464,1.0651637900669249,0.3043325114476927,36.0,3.928571428571429,52.72727272727275,1.7142857142857142,33.33333333333333,0.4285714285714285,83.33333333333334,2.5,0.6428571428571429,1.4285714285714286,0.3571428571428571
1021,Collin Sexton,Cleveland Cavaliers,2020,24.702082845775802,3.1846477884390363,4.482096887432717,1.061549262813012,0.16849988298619228,36.0,18.295081967213115,47.22222222222221,4.360655737704918,36.84210526315789,6.311475409836065,81.55844155844156,2.1475409836065573,0.9508196721311476,2.639344262295082,2.78688524590164
1860,Darius Garland,Cleveland Cavaliers,2020,19.0101747793101,2.622753217286489,6.470734214911192,1.3592370688127062,0.11486510440670748,36.0,14.655172413793103,44.94117647058823,4.862068965517241,39.00709219858156,2.431034482758621,84.39716312056737,1.9310344827586208,0.4310344827586206,2.0172413793103448,3.0689655172413794
147,Andre Drummond,Cleveland Cavaliers,2020,21.872716785233607,16.93520476831378,3.184003076331474,2.030378773312824,1.5227840799846184,36.0,14.03448275862069,47.66584766584766,0.4482758620689655,15.38461538461538,4.793103448275862,60.431654676258994,8.96551724137931,3.689655172413793,2.5517241379310347,3.034482758620689
727,Jarrett Allen,Cleveland Cavaliers,2020,15.668901194986885,11.8216263480035,2.0052462838822507,0.5596036141066745,1.6788108423200239,36.0,8.176470588235293,60.91127098321344,0.3725490196078431,31.57894736842105,4.490196078431373,68.99563318777294,6.8431372549019605,3.0980392156862746,1.4705882352941178,1.5294117647058822
326,Kevin Love,Cleveland Cavaliers,2020,17.657302622819863,10.697909732392493,3.6810011982425777,0.9202502995606444,0.11503128744508055,36.0,10.12,41.10671936758894,6.24,36.53846153846153,2.04,82.35294117647058,6.76,0.68,1.08,1.6
437,Taurean Prince,Cleveland Cavaliers,2020,15.290923196276179,5.655546935608998,3.6132660977501927,1.0473235065942588,0.7854926299456941,36.0,8.433333333333334,39.92094861660079,3.933333333333333,41.52542372881356,1.6333333333333333,83.6734693877551,3.033333333333333,0.5666666666666667,1.8,1.2
2630,Isaac Okoro,Cleveland Cavaliers,2020,10.89690518430909,3.3589591957421643,2.1604573230829884,1.056574019317958,0.3784742755765819,36.0,8.23943661971831,42.56410256410257,3.1690140845070425,29.777777777777786,2.436619718309859,72.83236994219652,2.0,1.0,2.816901408450704,1.3661971830985915
598,Yogi Ferrell,Cleveland Cavaliers,2020,16.895841910251132,6.224783861671469,4.446274186908193,2.6677645121449154,0.8892548373816385,36.0,10.5,38.095238095238095,4.5,33.33333333333333,1.0,0.0,2.0,1.5,2.0,1.5
854,Cedi Osman,Cleveland Cavaliers,2020,15.166913230848396,4.816363285521323,4.075384318518042,1.2735575995368882,0.2084003344696725,36.0,8.642857142857142,38.34710743801653,4.8,31.84523809523809,1.4857142857142858,80.76923076923076,2.4285714285714284,0.5428571428571428,1.7714285714285714,1.1571428571428573
385,Larry Nance Jr.,Cleveland Cavaliers,2020,10.803205699020483,7.886019590382904,3.558325912733749,1.9875333926981302,0.5449688334817454,36.0,7.567567567567567,47.142857142857146,3.189189189189189,35.59322033898305,1.4054054054054057,59.615384615384606,5.135135135135135,1.5135135135135136,2.0,1.648648648648649
978,Isaiah Hartenstein,Cleveland Cavaliers,2020,16.57096361734279,12.051609903522028,5.021504126467512,1.0043008252935024,2.3852144600720684,36.0,5.6875,58.24175824175825,0.375,33.33333333333333,2.1875,68.57142857142857,4.4375,1.5625,2.8125,1.4375
164,Dante Exum,Cleveland Cavaliers,2020,11.452581032412965,4.53781512605042,4.969987995198079,1.296518607442977,0.6482593037214885,36.0,5.625,44.44444444444444,2.25,27.77777777777778,1.5,66.66666666666666,2.25,0.375,1.5,2.0
353,JaVale McGee,Cleveland Cavaliers,2020,18.652608428474405,12.085772502344838,2.4450984831333487,1.1876192632361982,2.864258223099066,36.0,4.659574468085107,51.141552511415526,0.425531914893617,24.999999999999982,1.2127659574468086,66.66666666666666,2.5319148936170213,1.148936170212766,1.702127659574468,1.0
2392,Dean Wade,Cleveland Cavaliers,2020,11.412251892046267,6.421144184959693,2.074954889462958,1.00943751379279,0.6449184115898382,36.0,4.381578947368421,43.54354354354354,3.0,37.280701754385966,0.5394736842105263,78.04878048780486,2.486842105263158,0.5263157894736842,1.144736842105263,0.4342105263157895
1903,Dylan Windler,Cleveland Cavaliers,2020,11.480314960629919,7.289088863892013,2.368953880764904,1.2148481439820022,0.7289088863892011,36.0,4.081081081081081,43.70860927152318,2.4054054054054053,32.58426966292135,1.0,75.67567567567568,2.6486486486486487,0.5945945945945946,1.2432432432432432,1.0810810810810811
2654,Brodric Thomas,Cleveland Cavaliers,2020,11.037547211730729,4.702954898911354,2.495445456565208,1.3437013996889584,0.8638080426571875,36.0,2.805555555555556,36.63366336633663,1.4722222222222223,28.30188679245283,1.0833333333333333,66.66666666666667,1.1666666666666667,0.1944444444444444,0.9722222222222222,0.5
134,Matthew Dellavedova,Cleveland Cavaliers,2020,5.560640732265447,3.8615560640732265,9.267734553775743,0.6178489702517161,0.15446224256292898,36.0,4.0,25.0,1.7857142857142858,15.999999999999998,0.2857142857142857,100.0,1.2857142857142858,0.5,1.6428571428571428,0.5
963,Luka Doncic,Dallas Mavericks,2020,29.447665158947565,8.201312352678855,8.999426642033509,1.004523157291202,0.5366630566350258,36.0,21.026315789473685,47.74718397997496,8.460526315789474,35.61430793157076,7.118421052631579,71.1645101663586,7.039473684210527,0.8026315789473685,2.3157894736842106,4.223684210526316
432,Kristaps Porzingis,Dallas Mavericks,2020,22.092404373336755,9.672640995222675,1.7775497771650262,0.6694667991920228,1.454358908589567,36.0,15.1,47.54966887417218,5.7,36.84210526315789,3.14,85.35031847133759,6.6,1.78,2.68,1.08
215,Tim Hardaway Jr.,Dallas Mavericks,2020,20.57320576229455,4.058659640180558,2.2081596509794603,0.544264702706205,0.18660504092784172,36.0,13.025,44.33781190019194,7.55,39.40397350993378,2.475,81.31313131313132,2.95,0.3125,1.6125,0.8875
946,Jalen Brunson,Dallas Mavericks,2020,18.206495395055743,5.002423654871546,4.944255937954434,0.7174018419777022,0.0193892389723703,36.0,8.897435897435898,51.29682997118156,2.8205128205128207,40.90909090909089,2.217948717948718,79.1907514450867,2.8461538461538463,0.4615384615384615,1.4871794871794872,1.1153846153846154
446,Josh Richardson,Dallas Mavericks,2020,14.612002862692973,3.9934567017687352,3.018096309170841,1.1777936816276453,0.4416726306103669,36.0,9.710144927536232,43.28358208955223,4.231884057971015,34.93150684931506,1.7681159420289856,91.8032786885246,2.347826086956522,0.7971014492753623,2.101449275362319,1.2463768115942029
175,Dorian Finney-Smith,Dallas Mavericks,2020,10.891880335579378,6.258054052460081,1.926780000884656,0.9713519012724299,0.4617902481459093,36.0,7.704225352112676,46.43510054844607,4.943661971830986,40.17094017094017,0.647887323943662,76.08695652173913,3.8028169014084505,1.732394366197183,2.352112676056338,0.8732394366197183
817,Maxi Kleber,Dallas Mavericks,2020,9.705612454776546,6.766588964949846,1.799867098421003,0.6151444513590769,0.8885419852964443,36.0,5.35,42.99065420560748,4.116666666666666,42.51012145748989,0.8333333333333334,89.99999999999999,4.033333333333333,0.9166666666666666,2.15,0.5166666666666667
83,Trey Burke,Dallas Mavericks,2020,16.119677633708747,2.1345691843723915,3.385868361418276,1.3617079279616977,0.25762041880356434,36.0,4.897435897435898,42.146596858638745,2.269230769230769,34.463276836158194,0.7948717948717948,88.70967741935485,0.5769230769230769,0.1666666666666666,0.8846153846153846,0.4615384615384615
433,Dwight Powell,Dallas Mavericks,2020,12.67872630405154,8.731260066906207,2.4755296741419897,1.3046710444802379,1.0370462148432658,36.0,3.0273972602739727,60.633484162895925,0.3698630136986301,22.22222222222222,1.8493150684931507,77.77777777777779,2.3835616438356166,1.1917808219178083,2.068493150684932,0.5753424657534246
274,James Johnson,Dallas Mavericks,2020,11.666977090705906,6.369901285155524,3.7548891786179923,1.609238219407711,1.6762898118830325,36.0,3.923076923076923,45.751633986928105,1.6666666666666667,26.15384615384616,0.7435897435897436,58.620689655172406,2.025641025641025,0.4102564102564102,1.641025641025641,0.7692307692307693
97,Willie Cauley-Stein,Dallas Mavericks,2020,11.229746782199042,9.521662320181711,1.3810044586523091,0.8722133423067215,1.7080844620173299,36.0,2.8714285714285714,63.184079601990064,0.2142857142857142,19.999999999999982,1.1571428571428573,64.19753086419753,2.742857142857143,1.0,2.0,0.4857142857142857
